unique_housing_id,geo,unique_id_in_geo,entity,gqrtotals,gqtotals,hhrtotals,hhtotals,hid,hinc,hsize,rhsize,rinc,sample_geo
2132,4013010102,63,household,0.0,0.0,1.0,1.0,2.01200024262e+12,5.0,2.0,2.0,5.0,803
2133,4013010102,64,household,0.0,0.0,1.0,1.0,2.01200024432e+12,5.0,2.0,2.0,5.0,807
2134,4013010102,65,household,0.0,0.0,1.0,1.0,2.01200024535e+12,4.0,2.0,2.0,4.0,204
2135,4013010102,66,household,0.0,0.0,1.0,1.0,2.01200024976e+12,2.0,2.0,2.0,2.0,700
2136,4013010102,67,household,0.0,0.0,1.0,1.0,2.01200024978e+12,1.0,1.0,1.0,1.0,126
2137,4013010102,68,household,0.0,0.0,1.0,1.0,2.01200025047e+12,5.0,2.0,2.0,5.0,209
2138,4013010102,69,household,0.0,0.0,1.0,1.0,2.01200025071e+12,5.0,4.0,4.0,5.0,106
2139,4013010102,70,household,0.0,0.0,1.0,1.0,2.01200025624e+12,5.0,2.0,2.0,5.0,204
2140,4013010102,71,household,0.0,0.0,1.0,1.0,2.01200025733e+12,5.0,2.0,2.0,5.0,112
2141,4013010102,72,household,0.0,0.0,1.0,1.0,2.01200025733e+12,5.0,2.0,2.0,5.0,112
2142,4013010102,73,household,0.0,0.0,1.0,1.0,2.01200026727e+12,2.0,2.0,2.0,2.0,700
2143,4013010102,74,household,0.0,0.0,1.0,1.0,2.01200027463e+12,3.0,3.0,3.0,3.0,107
2144,4013010102,75,household,0.0,0.0,1.0,1.0,2.01200027641e+12,3.0,2.0,2.0,3.0,803
2145,4013010102,76,household,0.0,0.0,1.0,1.0,2.012000277e+12,5.0,2.0,2.0,5.0,202
2146,4013010102,77,household,0.0,0.0,1.0,1.0,2.01200027701e+12,4.0,2.0,2.0,4.0,102
2147,4013010102,78,household,0.0,0.0,1.0,1.0,2.01200028043e+12,1.0,1.0,1.0,1.0,208
2148,4013010102,79,household,0.0,0.0,1.0,1.0,2.01200028516e+12,4.0,3.0,3.0,4.0,209
2149,4013010102,80,household,0.0,0.0,1.0,1.0,2.0120002871e+12,4.0,2.0,2.0,4.0,105
2150,4013010102,81,household,0.0,0.0,1.0,1.0,2.01200029491e+12,1.0,3.0,3.0,1.0,126
2151,4013010102,82,household,0.0,0.0,1.0,1.0,2.01200029643e+12,5.0,2.0,2.0,5.0,103
2152,4013010102,83,household,0.0,0.0,1.0,1.0,2.01200029866e+12,4.0,2.0,2.0,4.0,803
2153,4013010102,84,household,0.0,0.0,1.0,1.0,2.01200031073e+12,5.0,4.0,4.0,5.0,129
2154,4013010102,85,household,0.0,0.0,1.0,1.0,2.01200031158e+12,5.0,1.0,1.0,5.0,108
2155,4013010102,86,household,0.0,0.0,1.0,1.0,2.01200033239e+12,5.0,2.0,2.0,5.0,100
2156,4013010102,87,household,0.0,0.0,1.0,1.0,2.01200033439e+12,1.0,1.0,1.0,1.0,107
2157,4013010102,88,household,0.0,0.0,1.0,1.0,2.01200033627e+12,3.0,2.0,2.0,3.0,130
2158,4013010102,89,household,0.0,0.0,1.0,1.0,2.01200033897e+12,5.0,2.0,2.0,5.0,204
2159,4013010102,90,household,0.0,0.0,1.0,1.0,2.01200034496e+12,5.0,2.0,2.0,5.0,110
2160,4013010102,91,household,0.0,0.0,1.0,1.0,2.01200034735e+12,1.0,1.0,1.0,1.0,300
2161,4013010102,92,household,0.0,0.0,1.0,1.0,2.0120003488e+12,5.0,2.0,2.0,5.0,101
2162,4013010102,93,household,0.0,0.0,1.0,1.0,2.01200035464e+12,1.0,2.0,2.0,1.0,122
2163,4013010102,94,household,0.0,0.0,1.0,1.0,2.01200035472e+12,3.0,2.0,2.0,3.0,113
2164,4013010102,95,household,0.0,0.0,1.0,1.0,2.01200035778e+12,5.0,2.0,2.0,5.0,110
2165,4013010102,96,household,0.0,0.0,1.0,1.0,2.01200036217e+12,1.0,1.0,1.0,1.0,130
2166,4013010102,97,household,0.0,0.0,1.0,1.0,2.01200037504e+12,5.0,3.0,3.0,5.0,101
2167,4013010102,98,household,0.0,0.0,1.0,1.0,2.01200038112e+12,5.0,2.0,2.0,5.0,203
2168,4013010102,99,household,0.0,0.0,1.0,1.0,2.01200038523e+12,1.0,2.0,2.0,1.0,100
2169,4013010102,100,household,0.0,0.0,1.0,1.0,2.01200038529e+12,5.0,2.0,2.0,5.0,111
2170,4013010102,101,household,0.0,0.0,1.0,1.0,2.01200038579e+12,5.0,2.0,2.0,5.0,129
2171,4013010102,102,household,0.0,0.0,1.0,1.0,2.01200039198e+12,4.0,3.0,3.0,4.0,104
2172,4013010102,103,household,0.0,0.0,1.0,1.0,2.01200039592e+12,1.0,1.0,1.0,1.0,805
2173,4013010102,104,household,0.0,0.0,1.0,1.0,2.0120004022e+12,5.0,2.0,2.0,5.0,129
2174,4013010102,105,household,0.0,0.0,1.0,1.0,2.01200040989e+12,5.0,2.0,2.0,5.0,128
2175,4013010102,106,household,0.0,0.0,1.0,1.0,2.01200041109e+12,3.0,2.0,2.0,3.0,121
2176,4013010102,107,household,0.0,0.0,1.0,1.0,2.01200041268e+12,5.0,2.0,2.0,5.0,110
2177,4013010102,108,household,0.0,0.0,1.0,1.0,2.01200041555e+12,1.0,2.0,2.0,1.0,134
2178,4013010102,109,household,0.0,0.0,1.0,1.0,2.01200041851e+12,4.0,2.0,2.0,4.0,104
2179,4013010102,110,household,0.0,0.0,1.0,1.0,2.01200043042e+12,3.0,1.0,1.0,3.0,106
2180,4013010102,111,household,0.0,0.0,1.0,1.0,2.01200043284e+12,5.0,2.0,2.0,5.0,807
2181,4013010102,112,household,0.0,0.0,1.0,1.0,2.01200043336e+12,4.0,2.0,2.0,4.0,132
2182,4013010102,113,household,0.0,0.0,1.0,1.0,2.01200043367e+12,1.0,2.0,2.0,1.0,805
2183,4013010102,114,household,0.0,0.0,1.0,1.0,2.01200043586e+12,5.0,2.0,2.0,5.0,100
2184,4013010102,115,household,0.0,0.0,1.0,1.0,2.01200043864e+12,5.0,2.0,2.0,5.0,113
2185,4013010102,116,household,0.0,0.0,1.0,1.0,2.0120004397e+12,5.0,3.0,3.0,5.0,126
2186,4013010102,117,household,0.0,0.0,1.0,1.0,2.01200044033e+12,5.0,2.0,2.0,5.0,107
2187,4013010102,118,household,0.0,0.0,1.0,1.0,2.01200044033e+12,5.0,2.0,2.0,5.0,107
2188,4013010102,119,household,0.0,0.0,1.0,1.0,2.01200044207e+12,4.0,2.0,2.0,4.0,101
2189,4013010102,120,household,0.0,0.0,1.0,1.0,2.01200044442e+12,5.0,2.0,2.0,5.0,203
2190,4013010102,121,household,0.0,0.0,1.0,1.0,2.0120004468e+12,5.0,2.0,2.0,5.0,205
2191,4013010102,122,household,0.0,0.0,1.0,1.0,2.01200045196e+12,5.0,2.0,2.0,5.0,112
2192,4013010102,123,household,0.0,0.0,1.0,1.0,2.01200045397e+12,5.0,2.0,2.0,5.0,129
2193,4013010102,124,household,0.0,0.0,1.0,1.0,2.01200046267e+12,4.0,2.0,2.0,4.0,111
2194,4013010102,125,household,0.0,0.0,1.0,1.0,2.01200046992e+12,5.0,2.0,2.0,5.0,300
2195,4013010102,126,household,0.0,0.0,1.0,1.0,2.01200047331e+12,5.0,2.0,2.0,5.0,204
2196,4013010102,127,household,0.0,0.0,1.0,1.0,2.01200047602e+12,2.0,2.0,2.0,2.0,101
2197,4013010102,128,household,0.0,0.0,1.0,1.0,2.01200047849e+12,5.0,2.0,2.0,5.0,108
2198,4013010102,129,household,0.0,0.0,1.0,1.0,2.01200048098e+12,2.0,2.0,2.0,2.0,104
2199,4013010102,130,household,0.0,0.0,1.0,1.0,2.01200048976e+12,5.0,3.0,3.0,5.0,100
2200,4013010102,131,household,0.0,0.0,1.0,1.0,2.0120004898e+12,5.0,2.0,2.0,5.0,700
2201,4013010102,132,household,0.0,0.0,1.0,1.0,2.01200049044e+12,5.0,2.0,2.0,5.0,102
2202,4013010102,133,household,0.0,0.0,1.0,1.0,2.01200049245e+12,5.0,2.0,2.0,5.0,105
2203,4013010102,134,household,0.0,0.0,1.0,1.0,2.01200049626e+12,5.0,2.0,2.0,5.0,130
2204,4013010102,135,household,0.0,0.0,1.0,1.0,2.01200049748e+12,5.0,2.0,2.0,5.0,400
2205,4013010102,136,household,0.0,0.0,1.0,1.0,2.01200050424e+12,5.0,2.0,2.0,5.0,103
2206,4013010102,137,household,0.0,0.0,1.0,1.0,2.01200051681e+12,4.0,3.0,3.0,4.0,202
2207,4013010102,138,household,0.0,0.0,1.0,1.0,2.0120005201e+12,2.0,1.0,1.0,2.0,121
2208,4013010102,139,household,0.0,0.0,1.0,1.0,2.01200052644e+12,2.0,1.0,1.0,2.0,500
2209,4013010102,140,household,0.0,0.0,1.0,1.0,2.01200053108e+12,5.0,2.0,2.0,5.0,111
2210,4013010102,141,household,0.0,0.0,1.0,1.0,2.01200053256e+12,5.0,2.0,2.0,5.0,300
2211,4013010102,142,household,0.0,0.0,1.0,1.0,2.01200053256e+12,5.0,2.0,2.0,5.0,300
2212,4013010102,143,household,0.0,0.0,1.0,1.0,2.01200053256e+12,5.0,2.0,2.0,5.0,300
2213,4013010102,144,household,0.0,0.0,1.0,1.0,2.01200053779e+12,5.0,3.0,3.0,5.0,103
2214,4013010102,145,household,0.0,0.0,1.0,1.0,2.01200054064e+12,5.0,2.0,2.0,5.0,132
2215,4013010102,146,household,0.0,0.0,1.0,1.0,2.01200054064e+12,5.0,2.0,2.0,5.0,132
2216,4013010102,147,household,0.0,0.0,1.0,1.0,2.01200054443e+12,4.0,2.0,2.0,4.0,803
2217,4013010102,148,household,0.0,0.0,1.0,1.0,2.01200054451e+12,5.0,2.0,2.0,5.0,102
2218,4013010102,149,household,0.0,0.0,1.0,1.0,2.01200054703e+12,3.0,2.0,2.0,3.0,600
2219,4013010102,150,household,0.0,0.0,1.0,1.0,2.01200054916e+12,1.0,2.0,2.0,1.0,900
2220,4013010102,151,household,0.0,0.0,1.0,1.0,2.01200055363e+12,5.0,2.0,2.0,5.0,105
2221,4013010102,152,household,0.0,0.0,1.0,1.0,2.01200055723e+12,5.0,3.0,3.0,5.0,125
2222,4013010102,153,household,0.0,0.0,1.0,1.0,2.01200056752e+12,5.0,2.0,2.0,5.0,107
2223,4013010102,154,household,0.0,0.0,1.0,1.0,2.01200058285e+12,5.0,4.0,4.0,5.0,128
2224,4013010102,155,household,0.0,0.0,1.0,1.0,2.01200058757e+12,4.0,2.0,2.0,4.0,134
2225,4013010102,156,household,0.0,0.0,1.0,1.0,2.01200059058e+12,5.0,2.0,2.0,5.0,113
2226,4013010102,157,household,0.0,0.0,1.0,1.0,2.01200059059e+12,5.0,2.0,2.0,5.0,117
2227,4013010102,158,household,0.0,0.0,1.0,1.0,2.01200059089e+12,4.0,2.0,2.0,4.0,131
2228,4013010102,159,household,0.0,0.0,1.0,1.0,2.01200059344e+12,5.0,2.0,2.0,5.0,113
2229,4013010102,160,household,0.0,0.0,1.0,1.0,2.01200059486e+12,5.0,2.0,2.0,5.0,120
2230,4013010102,161,household,0.0,0.0,1.0,1.0,2.01200061284e+12,5.0,2.0,2.0,5.0,204
2231,4013010102,162,household,0.0,0.0,1.0,1.0,2.0120006159e+12,2.0,1.0,1.0,2.0,208
2232,4013010102,163,household,0.0,0.0,1.0,1.0,2.01200061874e+12,5.0,2.0,2.0,5.0,300
2233,4013010102,164,household,0.0,0.0,1.0,1.0,2.0120006276e+12,3.0,3.0,3.0,3.0,300
2234,4013010102,165,household,0.0,0.0,1.0,1.0,2.01200062899e+12,4.0,2.0,2.0,4.0,110
2235,4013010102,166,household,0.0,0.0,1.0,1.0,2.01200063267e+12,5.0,2.0,2.0,5.0,700
2236,4013010102,167,household,0.0,0.0,1.0,1.0,2.01200064346e+12,5.0,2.0,2.0,5.0,203
2237,4013010102,168,household,0.0,0.0,1.0,1.0,2.01200065254e+12,3.0,2.0,2.0,3.0,114
2238,4013010102,169,household,0.0,0.0,1.0,1.0,2.01200065331e+12,5.0,2.0,2.0,5.0,108
2239,4013010102,170,household,0.0,0.0,1.0,1.0,2.01200066731e+12,2.0,2.0,2.0,2.0,118
2240,4013010102,171,household,0.0,0.0,1.0,1.0,2.01200067582e+12,5.0,3.0,3.0,5.0,105
2241,4013010102,172,household,0.0,0.0,1.0,1.0,2.01200068138e+12,5.0,2.0,2.0,5.0,105
2242,4013010102,173,household,0.0,0.0,1.0,1.0,2.01200068236e+12,5.0,7.0,7.0,5.0,203
2243,4013010102,174,household,0.0,0.0,1.0,1.0,2.0120006834e+12,5.0,2.0,2.0,5.0,132
2244,4013010102,175,household,0.0,0.0,1.0,1.0,2.01200068385e+12,2.0,2.0,2.0,2.0,400
2245,4013010102,176,household,0.0,0.0,1.0,1.0,2.01200068478e+12,2.0,2.0,2.0,2.0,807
2246,4013010102,177,household,0.0,0.0,1.0,1.0,2.01200068622e+12,5.0,2.0,2.0,5.0,203
2247,4013010102,178,household,0.0,0.0,1.0,1.0,2.01200068652e+12,3.0,2.0,2.0,3.0,209
2248,4013010102,179,household,0.0,0.0,1.0,1.0,2.01200069269e+12,5.0,2.0,2.0,5.0,205
2249,4013010102,180,household,0.0,0.0,1.0,1.0,2.01200069306e+12,5.0,3.0,3.0,5.0,126
2250,4013010102,181,household,0.0,0.0,1.0,1.0,2.01200069893e+12,5.0,2.0,2.0,5.0,203
2251,4013010102,182,household,0.0,0.0,1.0,1.0,2.01200069893e+12,5.0,2.0,2.0,5.0,203
2252,4013010102,183,household,0.0,0.0,1.0,1.0,2.0120007219e+12,5.0,3.0,3.0,5.0,129
2253,4013010102,184,household,0.0,0.0,1.0,1.0,2.01200072523e+12,3.0,1.0,1.0,3.0,700
2254,4013010102,185,household,0.0,0.0,1.0,1.0,2.01200072611e+12,5.0,2.0,2.0,5.0,600
2255,4013010102,186,household,0.0,0.0,1.0,1.0,2.01200072920e+12,3.0,2.0,2.0,3.0,300
2256,4013010102,187,household,0.0,0.0,1.0,1.0,2.01200073505e+12,5.0,2.0,2.0,5.0,700
2257,4013010102,188,household,0.0,0.0,1.0,1.0,2.01200073588e+12,2.0,1.0,1.0,2.0,500
2258,4013010102,189,household,0.0,0.0,1.0,1.0,2.0120007368e+12,5.0,1.0,1.0,5.0,110
2259,4013010102,190,household,0.0,0.0,1.0,1.0,2.01200073868e+12,4.0,2.0,2.0,4.0,300
2260,4013010102,191,household,0.0,0.0,1.0,1.0,2.01200074136e+12,5.0,2.0,2.0,5.0,203
2261,4013010102,192,household,0.0,0.0,1.0,1.0,2.01200074722e+12,5.0,4.0,4.0,5.0,112
2262,4013010102,193,household,0.0,0.0,1.0,1.0,2.0120007519e+12,4.0,2.0,2.0,4.0,205
2263,4013010102,194,household,0.0,0.0,1.0,1.0,2.01200075301e+12,5.0,2.0,2.0,5.0,116
2264,4013010102,195,household,0.0,0.0,1.0,1.0,2.01200075576e+12,5.0,2.0,2.0,5.0,129
2265,4013010102,196,household,0.0,0.0,1.0,1.0,2.01200075997e+12,5.0,2.0,2.0,5.0,130
2266,4013010102,197,household,0.0,0.0,1.0,1.0,2.01200076459e+12,1.0,1.0,1.0,1.0,117
2267,4013010102,198,household,0.0,0.0,1.0,1.0,2.01200077110e+12,5.0,2.0,2.0,5.0,114
2268,4013010102,199,household,0.0,0.0,1.0,1.0,2.01200077329e+12,5.0,2.0,2.0,5.0,100
2269,4013010102,200,household,0.0,0.0,1.0,1.0,2.01200077329e+12,5.0,2.0,2.0,5.0,100
2270,4013010102,201,household,0.0,0.0,1.0,1.0,2.01200078421e+12,1.0,1.0,1.0,1.0,400
2271,4013010102,202,household,0.0,0.0,1.0,1.0,2.01200078902e+12,5.0,2.0,2.0,5.0,132
2272,4013010102,203,household,0.0,0.0,1.0,1.0,2.01200079154e+12,4.0,2.0,2.0,4.0,205
2273,4013010102,204,household,0.0,0.0,1.0,1.0,2.01200079344e+12,5.0,2.0,2.0,5.0,205
2274,4013010102,205,household,0.0,0.0,1.0,1.0,2.01200079793e+12,5.0,2.0,2.0,5.0,132
2275,4013010102,206,household,0.0,0.0,1.0,1.0,2.01200079878e+12,1.0,1.0,1.0,1.0,118
2276,4013010102,207,groupquarter,1.0,1.0,0.0,0.0,2.0120007992e+12,0.0,0.0,0.0,0.0,900
2277,4013010102,208,household,0.0,0.0,1.0,1.0,2.01200080031e+12,4.0,2.0,2.0,4.0,130
2278,4013010102,209,household,0.0,0.0,1.0,1.0,2.01200080534e+12,4.0,2.0,2.0,4.0,205
2279,4013010102,210,household,0.0,0.0,1.0,1.0,2.01200080543e+12,5.0,1.0,1.0,5.0,803
2280,4013010102,211,household,0.0,0.0,1.0,1.0,2.01200080981e+12,2.0,2.0,2.0,2.0,600
2281,4013010102,212,household,0.0,0.0,1.0,1.0,2.01200081395e+12,5.0,2.0,2.0,5.0,113
2282,4013010102,213,household,0.0,0.0,1.0,1.0,2.01200081723e+12,3.0,2.0,2.0,3.0,104
2283,4013010102,214,household,0.0,0.0,1.0,1.0,2.01200082987e+12,2.0,4.0,4.0,2.0,105
2284,4013010102,215,household,0.0,0.0,1.0,1.0,2.01200083855e+12,5.0,2.0,2.0,5.0,106
2285,4013010102,216,household,0.0,0.0,1.0,1.0,2.01200083878e+12,5.0,2.0,2.0,5.0,400
2286,4013010102,217,household,0.0,0.0,1.0,1.0,2.01200083986e+12,5.0,2.0,2.0,5.0,107
2287,4013010102,218,household,0.0,0.0,1.0,1.0,2.01200084108e+12,5.0,2.0,2.0,5.0,132
2288,4013010102,219,household,0.0,0.0,1.0,1.0,2.01200085003e+12,4.0,2.0,2.0,4.0,805
2289,4013010102,220,household,0.0,0.0,1.0,1.0,2.01200085366e+12,5.0,2.0,2.0,5.0,202
2290,4013010102,221,household,0.0,0.0,1.0,1.0,2.01200085486e+12,5.0,1.0,1.0,5.0,115
2291,4013010102,222,household,0.0,0.0,1.0,1.0,2.01200086328e+12,5.0,3.0,3.0,5.0,107
2292,4013010102,223,household,0.0,0.0,1.0,1.0,2.01200086572e+12,2.0,2.0,2.0,2.0,500
2293,4013010102,224,household,0.0,0.0,1.0,1.0,2.01200086833e+12,5.0,2.0,2.0,5.0,110
2294,4013010102,225,household,0.0,0.0,1.0,1.0,2.01200087176e+12,5.0,2.0,2.0,5.0,500
2295,4013010102,226,household,0.0,0.0,1.0,1.0,2.01200088069e+12,3.0,1.0,1.0,3.0,108
2296,4013010102,227,household,0.0,0.0,1.0,1.0,2.01200089051e+12,5.0,2.0,2.0,5.0,102
2297,4013010102,228,household,0.0,0.0,1.0,1.0,2.01200089109e+12,4.0,2.0,2.0,4.0,203
2298,4013010102,229,household,0.0,0.0,1.0,1.0,2.01200090909e+12,5.0,2.0,2.0,5.0,101
2299,4013010102,230,household,0.0,0.0,1.0,1.0,2.01200090911e+12,5.0,1.0,1.0,5.0,113
2300,4013010102,231,household,0.0,0.0,1.0,1.0,2.01200091236e+12,5.0,2.0,2.0,5.0,120
2301,4013010102,232,household,0.0,0.0,1.0,1.0,2.01200091931e+12,5.0,2.0,2.0,5.0,700
2302,4013010102,233,household,0.0,0.0,1.0,1.0,2.01200092350e+12,1.0,3.0,3.0,1.0,203
2303,4013010102,234,household,0.0,0.0,1.0,1.0,2.01200092506e+12,3.0,2.0,2.0,3.0,807
2304,4013010102,235,household,0.0,0.0,1.0,1.0,2.01200092811e+12,1.0,1.0,1.0,1.0,600
2305,4013010102,236,household,0.0,0.0,1.0,1.0,2.01200093051e+12,5.0,3.0,3.0,5.0,400
2306,4013010102,237,household,0.0,0.0,1.0,1.0,2.0120009362e+12,5.0,2.0,2.0,5.0,112
2307,4013010102,238,household,0.0,0.0,1.0,1.0,2.01200093865e+12,5.0,2.0,2.0,5.0,110
2308,4013010102,239,household,0.0,0.0,1.0,1.0,2.01200094647e+12,5.0,4.0,4.0,5.0,128
2309,4013010102,240,household,0.0,0.0,1.0,1.0,2.01200095426e+12,5.0,2.0,2.0,5.0,201
2310,4013010102,241,household,0.0,0.0,1.0,1.0,2.01200095518e+12,1.0,1.0,1.0,1.0,700
2311,4013010102,242,household,0.0,0.0,1.0,1.0,2.01200096187e+12,5.0,2.0,2.0,5.0,201
2312,4013010102,243,household,0.0,0.0,1.0,1.0,2.01200096199e+12,2.0,2.0,2.0,2.0,116
2313,4013010102,244,household,0.0,0.0,1.0,1.0,2.01200097611e+12,5.0,2.0,2.0,5.0,203
2314,4013010102,245,household,0.0,0.0,1.0,1.0,2.01200097652e+12,5.0,1.0,1.0,5.0,300
2315,4013010102,246,household,0.0,0.0,1.0,1.0,2.01200097907e+12,5.0,4.0,4.0,5.0,203
2316,4013010102,247,household,0.0,0.0,1.0,1.0,2.01200099033e+12,5.0,6.0,6.0,5.0,118
2317,4013010102,248,household,0.0,0.0,1.0,1.0,2.01200099033e+12,5.0,6.0,6.0,5.0,118
2318,4013010102,249,household,0.0,0.0,1.0,1.0,2.01200099033e+12,5.0,6.0,6.0,5.0,118
2319,4013010102,250,household,0.0,0.0,1.0,1.0,2.01200099416e+12,5.0,2.0,2.0,5.0,131
2320,4013010102,251,household,0.0,0.0,1.0,1.0,2.01200099572e+12,5.0,2.0,2.0,5.0,120
2321,4013010102,252,household,0.0,0.0,1.0,1.0,2.01200099961e+12,5.0,2.0,2.0,5.0,116
2322,4013010102,253,household,0.0,0.0,1.0,1.0,2.01200100149e+12,4.0,2.0,2.0,4.0,500
2323,4013010102,254,household,0.0,0.0,1.0,1.0,2.01200100467e+12,5.0,2.0,2.0,5.0,202
2324,4013010102,255,household,0.0,0.0,1.0,1.0,2.01200100823e+12,1.0,1.0,1.0,1.0,500
2325,4013010102,256,household,0.0,0.0,1.0,1.0,2.01200100842e+12,5.0,2.0,2.0,5.0,118
2326,4013010102,257,household,0.0,0.0,1.0,1.0,2.01200100962e+12,1.0,1.0,1.0,1.0,900
2327,4013010102,258,household,0.0,0.0,1.0,1.0,2.01200101405e+12,3.0,2.0,2.0,3.0,204
2328,4013010102,259,household,0.0,0.0,1.0,1.0,2.01200101522e+12,5.0,3.0,3.0,5.0,112
2329,4013010102,260,household,0.0,0.0,1.0,1.0,2.01200102357e+12,2.0,2.0,2.0,2.0,128
2330,4013010102,261,household,0.0,0.0,1.0,1.0,2.01200102544e+12,5.0,2.0,2.0,5.0,106
2331,4013010102,262,household,0.0,0.0,1.0,1.0,2.01200103122e+12,5.0,2.0,2.0,5.0,117
2332,4013010102,263,household,0.0,0.0,1.0,1.0,2.01200103122e+12,5.0,2.0,2.0,5.0,117
2333,4013010102,264,household,0.0,0.0,1.0,1.0,2.01200103141e+12,5.0,3.0,3.0,5.0,115
2334,4013010102,265,household,0.0,0.0,1.0,1.0,2.01200103449e+12,5.0,2.0,2.0,5.0,800
2335,4013010102,266,household,0.0,0.0,1.0,1.0,2.01200104024e+12,5.0,1.0,1.0,5.0,132
2336,4013010102,267,household,0.0,0.0,1.0,1.0,2.01200104112e+12,2.0,2.0,2.0,2.0,807
2337,4013010102,268,household,0.0,0.0,1.0,1.0,2.0120010442e+12,5.0,3.0,3.0,5.0,108
2338,4013010102,269,household,0.0,0.0,1.0,1.0,2.01200104851e+12,5.0,4.0,4.0,5.0,700
2339,4013010102,270,household,0.0,0.0,1.0,1.0,2.01200105110e+12,1.0,1.0,1.0,1.0,114
2340,4013010102,271,household,0.0,0.0,1.0,1.0,2.01200105328e+12,5.0,2.0,2.0,5.0,112
2341,4013010102,272,household,0.0,0.0,1.0,1.0,2.01200105777e+12,5.0,2.0,2.0,5.0,112
2342,4013010102,273,household,0.0,0.0,1.0,1.0,2.01200105986e+12,5.0,2.0,2.0,5.0,807
2343,4013010102,274,household,0.0,0.0,1.0,1.0,2.01200108849e+12,2.0,3.0,3.0,2.0,202
2344,4013010102,275,household,0.0,0.0,1.0,1.0,2.01200108914e+12,3.0,2.0,2.0,3.0,803
2345,4013010102,276,household,0.0,0.0,1.0,1.0,2.0120010899e+12,5.0,2.0,2.0,5.0,129
2346,4013010102,277,household,0.0,0.0,1.0,1.0,2.0120010899e+12,5.0,2.0,2.0,5.0,129
2347,4013010102,278,household,0.0,0.0,1.0,1.0,2.01200109232e+12,5.0,2.0,2.0,5.0,128
2348,4013010102,279,household,0.0,0.0,1.0,1.0,2.01200109361e+12,4.0,2.0,2.0,4.0,102
2349,4013010102,280,household,0.0,0.0,1.0,1.0,2.01200109439e+12,5.0,2.0,2.0,5.0,132
2350,4013010102,281,household,0.0,0.0,1.0,1.0,2.01200109765e+12,4.0,2.0,2.0,4.0,133
2351,4013010102,282,household,0.0,0.0,1.0,1.0,2.01200109968e+12,1.0,1.0,1.0,1.0,807
2352,4013010102,283,household,0.0,0.0,1.0,1.0,2.01200110116e+12,5.0,2.0,2.0,5.0,203
2353,4013010102,284,household,0.0,0.0,1.0,1.0,2.01200110266e+12,4.0,2.0,2.0,4.0,500
2354,4013010102,285,household,0.0,0.0,1.0,1.0,2.01200110694e+12,5.0,3.0,3.0,5.0,900
2355,4013010102,286,household,0.0,0.0,1.0,1.0,2.01200111725e+12,2.0,1.0,1.0,2.0,130
2356,4013010102,287,household,0.0,0.0,1.0,1.0,2.01200111855e+12,5.0,2.0,2.0,5.0,202
2357,4013010102,288,household,0.0,0.0,1.0,1.0,2.01200111961e+12,4.0,2.0,2.0,4.0,134
2358,4013010102,289,household,0.0,0.0,1.0,1.0,2.0120011218e+12,5.0,3.0,3.0,5.0,400
2359,4013010102,290,household,0.0,0.0,1.0,1.0,2.01200112803e+12,1.0,1.0,1.0,1.0,120
2360,4013010102,291,household,0.0,0.0,1.0,1.0,2.01200113072e+12,4.0,2.0,2.0,4.0,128
2361,4013010102,292,household,0.0,0.0,1.0,1.0,2.01200113432e+12,5.0,2.0,2.0,5.0,111
2362,4013010102,293,household,0.0,0.0,1.0,1.0,2.01200114001e+12,1.0,2.0,2.0,1.0,104
2363,4013010102,294,household,0.0,0.0,1.0,1.0,2.01200114187e+12,3.0,2.0,2.0,3.0,130
2364,4013010102,295,household,0.0,0.0,1.0,1.0,2.01200115014e+12,5.0,5.0,5.0,5.0,117
2365,4013010102,296,household,0.0,0.0,1.0,1.0,2.01200115441e+12,1.0,1.0,1.0,1.0,300
2366,4013010102,297,household,0.0,0.0,1.0,1.0,2.01200115463e+12,5.0,1.0,1.0,5.0,107
2367,4013010102,298,household,0.0,0.0,1.0,1.0,2.01200116047e+12,5.0,2.0,2.0,5.0,111
2368,4013010102,299,household,0.0,0.0,1.0,1.0,2.0120011741e+12,5.0,5.0,5.0,5.0,129
2369,4013010102,300,household,0.0,0.0,1.0,1.0,2.01200118292e+12,2.0,1.0,1.0,2.0,109
2370,4013010102,301,household,0.0,0.0,1.0,1.0,2.01200118493e+12,5.0,3.0,3.0,5.0,202
2371,4013010102,302,household,0.0,0.0,1.0,1.0,2.01200118732e+12,4.0,2.0,2.0,4.0,205
2372,4013010102,303,household,0.0,0.0,1.0,1.0,2.01200123105e+12,5.0,2.0,2.0,5.0,205
2373,4013010102,304,household,0.0,0.0,1.0,1.0,2.01200123398e+12,5.0,1.0,1.0,5.0,130
2374,4013010102,305,household,0.0,0.0,1.0,1.0,2.012001237e+12,5.0,2.0,2.0,5.0,400
2375,4013010102,306,household,0.0,0.0,1.0,1.0,2.0120012384e+12,5.0,2.0,2.0,5.0,206
2376,4013010102,307,household,0.0,0.0,1.0,1.0,2.0120012384e+12,5.0,2.0,2.0,5.0,206
2377,4013010102,308,household,0.0,0.0,1.0,1.0,2.01200124256e+12,2.0,2.0,2.0,2.0,201
2378,4013010102,309,household,0.0,0.0,1.0,1.0,2.01200124603e+12,5.0,2.0,2.0,5.0,102
2379,4013010102,310,household,0.0,0.0,1.0,1.0,2.01200125291e+12,3.0,2.0,2.0,3.0,101
