unique_person_id,geo,unique_id_in_geo,pid,sample_geo,ptotals,rptotals,empl,rempl,page,rpage,psex,rpsex,hid,entity
4716,4013010101,2066,1,900,1,1,3,3,9,9,1,1,2.0160015057e+12,person
4717,4013010101,2066,2,900,1,1,3,3,9,9,2,2,2.0160015057e+12,person
4718,4013010101,2067,1,203,1,1,1,1,8,8,1,1,2.01600150624e+12,person
4719,4013010101,2067,2,203,1,1,1,1,7,7,2,2,2.01600150624e+12,person
4720,4013010101,2068,1,102,1,1,1,1,6,6,2,2,2.01600151688e+12,person
4721,4013010101,2068,2,102,1,1,1,1,6,6,1,1,2.01600151688e+12,person
4722,4013010101,2068,3,102,1,1,3,3,3,3,1,1,2.01600151688e+12,person
4723,4013010101,2068,4,102,1,1,4,4,2,2,2,2,2.01600151688e+12,person
4724,4013010101,2069,1,125,1,1,3,3,10,10,1,1,2.01600152064e+12,person
4725,4013010101,2069,2,125,1,1,3,3,10,10,2,2,2.01600152064e+12,person
4726,4013010101,2069,3,125,1,1,3,3,6,6,2,2,2.01600152064e+12,person
4727,4013010101,2069,4,125,1,1,4,4,2,2,1,1,2.01600152064e+12,person
4728,4013010101,2070,1,900,1,1,3,3,9,9,1,1,2.01600152135e+12,person
4729,4013010101,2070,2,900,1,1,1,1,8,8,2,2,2.01600152135e+12,person
4730,4013010101,2070,3,900,1,1,3,3,7,7,2,2,2.01600152135e+12,person
4731,4013010102,1,1,108,1,1,1,1,9,9,1,1,2.01200001101e+12,person
4732,4013010102,1,2,108,1,1,3,3,9,9,2,2,2.01200001101e+12,person
4733,4013010102,2,1,111,1,1,3,3,9,9,1,1,2.01200001238e+12,person
4734,4013010102,2,2,111,1,1,3,3,9,9,2,2,2.01200001238e+12,person
4735,4013010102,3,1,111,1,1,3,3,9,9,1,1,2.01200001238e+12,person
4736,4013010102,3,2,111,1,1,3,3,9,9,2,2,2.01200001238e+12,person
4737,4013010102,4,1,112,1,1,1,1,9,9,1,1,2.0120000299e+12,person
4738,4013010102,4,2,112,1,1,3,3,10,10,2,2,2.0120000299e+12,person
4739,4013010102,5,1,203,1,1,1,1,9,9,1,1,2.01200004307e+12,person
4740,4013010102,5,2,203,1,1,3,3,9,9,2,2,2.01200004307e+12,person
4741,4013010102,6,1,204,1,1,3,3,9,9,1,1,2.01200005313e+12,person
4742,4013010102,6,2,204,1,1,3,3,9,9,2,2,2.01200005313e+12,person
4743,4013010102,7,1,100,1,1,1,1,9,9,1,1,2.01200005905e+12,person
4744,4013010102,7,2,100,1,1,1,1,7,7,2,2,2.01200005905e+12,person
4745,4013010102,8,1,600,1,1,1,1,7,7,1,1,2.01200006361e+12,person
4746,4013010102,8,2,600,1,1,1,1,7,7,2,2,2.01200006361e+12,person
4747,4013010102,9,1,107,1,1,3,3,9,9,2,2,2.01200006533e+12,person
4748,4013010102,10,1,131,1,1,3,3,8,8,1,1,2.01200006675e+12,person
4749,4013010102,10,2,131,1,1,1,1,8,8,2,2,2.01200006675e+12,person
4750,4013010102,11,1,805,1,1,1,1,9,9,2,2,2.01200007431e+12,person
4751,4013010102,12,1,203,1,1,3,3,8,8,1,1,2.01200007545e+12,person
4752,4013010102,12,2,203,1,1,3,3,8,8,2,2,2.01200007545e+12,person
4753,4013010102,12,3,203,1,1,1,1,4,4,2,2,2.01200007545e+12,person
4754,4013010102,13,1,800,1,1,3,3,10,10,2,2,2.01200007914e+12,person
4755,4013010102,14,1,202,1,1,3,3,9,9,1,1,2.01200008024e+12,person
4756,4013010102,14,2,202,1,1,3,3,8,8,2,2,2.01200008024e+12,person
4757,4013010102,15,1,102,1,1,3,3,9,9,1,1,2.01200008289e+12,person
4758,4013010102,15,2,102,1,1,3,3,10,10,2,2,2.01200008289e+12,person
4759,4013010102,16,1,113,1,1,3,3,6,6,1,1,2.01200008455e+12,person
4760,4013010102,17,1,109,1,1,3,3,9,9,1,1,2.01200008909e+12,person
4761,4013010102,17,2,109,1,1,3,3,9,9,2,2,2.01200008909e+12,person
4762,4013010102,18,1,122,1,1,1,1,8,8,1,1,2.0120000966e+12,person
4763,4013010102,19,1,400,1,1,1,1,8,8,2,2,2.01200010003e+12,person
4764,4013010102,20,1,103,1,1,1,1,9,9,1,1,2.01200010017e+12,person
4765,4013010102,20,2,103,1,1,1,1,8,8,2,2,2.01200010017e+12,person
4766,4013010102,21,1,105,1,1,3,3,9,9,1,1,2.01200010146e+12,person
4767,4013010102,21,2,105,1,1,3,3,9,9,2,2,2.01200010146e+12,person
4768,4013010102,22,1,103,1,1,1,1,9,9,1,1,2.01200010174e+12,person
4769,4013010102,22,2,103,1,1,1,1,9,9,2,2,2.01200010174e+12,person
4770,4013010102,23,1,112,1,1,1,1,9,9,2,2,2.01200010401e+12,person
4771,4013010102,23,2,112,1,1,1,1,9,9,1,1,2.01200010401e+12,person
4772,4013010102,24,1,130,1,1,1,1,9,9,1,1,2.01200010713e+12,person
4773,4013010102,24,2,130,1,1,3,3,8,8,2,2,2.01200010713e+12,person
4774,4013010102,25,1,103,1,1,1,1,7,7,1,1,2.01200010718e+12,person
4775,4013010102,25,2,103,1,1,3,3,8,8,2,2,2.01200010718e+12,person
4776,4013010102,25,3,103,1,1,1,1,6,6,1,1,2.01200010718e+12,person
4777,4013010102,26,1,129,1,1,1,1,8,8,1,1,2.01200010739e+12,person
4778,4013010102,26,2,129,1,1,3,3,8,8,2,2,2.01200010739e+12,person
4779,4013010102,27,1,107,1,1,3,3,8,8,1,1,2.01200011551e+12,person
4780,4013010102,27,2,107,1,1,3,3,7,7,2,2,2.01200011551e+12,person
4781,4013010102,28,1,400,1,1,1,1,8,8,1,1,2.01200012241e+12,person
4782,4013010102,29,1,805,1,1,1,1,7,7,1,1,2.01200012356e+12,person
4783,4013010102,30,1,130,1,1,3,3,9,9,1,1,2.01200012431e+12,person
4784,4013010102,30,2,130,1,1,3,3,8,8,2,2,2.01200012431e+12,person
4785,4013010102,31,1,500,1,1,3,3,9,9,2,2,2.01200012459e+12,person
4786,4013010102,31,2,500,1,1,3,3,9,9,1,1,2.01200012459e+12,person
4787,4013010102,31,3,500,1,1,3,3,8,8,1,1,2.01200012459e+12,person
4788,4013010102,31,4,500,1,1,3,3,8,8,2,2,2.01200012459e+12,person
4789,4013010102,32,1,110,1,1,3,3,8,8,1,1,2.01200012473e+12,person
4790,4013010102,32,2,110,1,1,3,3,8,8,2,2,2.01200012473e+12,person
4791,4013010102,33,1,700,1,1,3,3,7,7,2,2,2.01200013133e+12,person
4792,4013010102,33,2,700,1,1,1,1,7,7,1,1,2.01200013133e+12,person
4793,4013010102,33,3,700,1,1,3,3,7,7,1,1,2.01200013133e+12,person
4794,4013010102,33,4,700,1,1,3,3,8,8,2,2,2.01200013133e+12,person
4795,4013010102,34,1,105,1,1,1,1,8,8,2,2,2.01200013707e+12,person
4796,4013010102,34,2,105,1,1,3,3,8,8,2,2,2.01200013707e+12,person
4797,4013010102,34,3,105,1,1,3,3,9,9,1,1,2.01200013707e+12,person
4798,4013010102,35,1,110,1,1,1,1,8,8,1,1,2.01200013997e+12,person
4799,4013010102,35,2,110,1,1,1,1,8,8,2,2,2.01200013997e+12,person
4800,4013010102,36,1,130,1,1,3,3,8,8,2,2,2.0120001418e+12,person
4801,4013010102,37,1,107,1,1,1,1,8,8,2,2,2.01200014505e+12,person
4802,4013010102,37,2,107,1,1,3,3,8,8,1,1,2.01200014505e+12,person
4803,4013010102,38,1,127,1,1,1,1,8,8,2,2,2.01200014644e+12,person
4804,4013010102,38,2,127,1,1,3,3,8,8,1,1,2.01200014644e+12,person
4805,4013010102,39,1,600,1,1,3,3,8,8,1,1,2.0120001471e+12,person
4806,4013010102,40,1,124,1,1,1,1,9,9,2,2,2.01200016082e+12,person
4807,4013010102,41,1,203,1,1,1,1,8,8,2,2,2.01200016365e+12,person
4808,4013010102,42,1,203,1,1,3,3,9,9,1,1,2.01200017241e+12,person
4809,4013010102,42,2,203,1,1,3,3,8,8,2,2,2.01200017241e+12,person
4810,4013010102,43,1,203,1,1,1,1,8,8,1,1,2.01200017416e+12,person
4811,4013010102,44,1,107,1,1,1,1,7,7,1,1,2.01200018309e+12,person
4812,4013010102,44,2,107,1,1,3,3,7,7,2,2,2.01200018309e+12,person
4813,4013010102,44,3,107,1,1,3,3,3,3,1,1,2.01200018309e+12,person
4814,4013010102,45,1,803,1,1,3,3,9,9,1,1,2.01200018415e+12,person
4815,4013010102,45,2,803,1,1,3,3,9,9,2,2,2.01200018415e+12,person
4816,4013010102,46,1,131,1,1,3,3,8,8,1,1,2.01200019248e+12,person
4817,4013010102,46,2,131,1,1,3,3,8,8,2,2,2.01200019248e+12,person
4818,4013010102,47,1,109,1,1,1,1,8,8,1,1,2.01200020106e+12,person
4819,4013010102,47,2,109,1,1,3,3,8,8,2,2,2.01200020106e+12,person
4820,4013010102,48,1,207,1,1,1,1,8,8,1,1,2.01200020533e+12,person
4821,4013010102,48,2,207,1,1,3,3,8,8,2,2,2.01200020533e+12,person
4822,4013010102,49,1,116,1,1,1,1,6,6,1,1,2.01200020758e+12,person
4823,4013010102,49,2,116,1,1,1,1,6,6,2,2,2.01200020758e+12,person
4824,4013010102,50,1,117,1,1,3,3,10,10,1,1,2.01200021121e+12,person
4825,4013010102,51,1,111,1,1,3,3,8,8,2,2,2.01200021522e+12,person
4826,4013010102,51,2,111,1,1,3,3,9,9,1,1,2.01200021522e+12,person
4827,4013010102,52,1,300,1,1,3,3,8,8,1,1,2.01200021545e+12,person
4828,4013010102,53,1,700,1,1,3,3,9,9,1,1,2.01200021981e+12,person
4829,4013010102,53,2,700,1,1,3,3,8,8,2,2,2.01200021981e+12,person
4830,4013010102,54,1,700,1,1,1,1,9,9,1,1,2.01200022036e+12,person
4831,4013010102,54,2,700,1,1,3,3,9,9,2,2,2.01200022036e+12,person
4832,4013010102,55,1,201,1,1,1,1,7,7,1,1,2.01200022497e+12,person
4833,4013010102,55,2,201,1,1,3,3,7,7,2,2,2.01200022497e+12,person
4834,4013010102,55,3,201,1,1,3,3,3,3,2,2,2.01200022497e+12,person
4835,4013010102,55,4,201,1,1,4,4,1,1,1,1,2.01200022497e+12,person
4836,4013010102,56,1,300,1,1,1,1,9,9,1,1,2.01200022581e+12,person
4837,4013010102,56,2,300,1,1,1,1,9,9,2,2,2.01200022581e+12,person
4838,4013010102,57,1,800,1,1,3,3,9,9,2,2,2.01200022889e+12,person
4839,4013010102,57,2,800,1,1,1,1,9,9,1,1,2.01200022889e+12,person
4840,4013010102,58,1,106,1,1,1,1,7,7,1,1,2.01200022996e+12,person
4841,4013010102,59,1,203,1,1,3,3,9,9,1,1,2.01200023199e+12,person
4842,4013010102,59,2,203,1,1,3,3,9,9,2,2,2.01200023199e+12,person
4843,4013010102,60,1,203,1,1,3,3,9,9,1,1,2.01200023199e+12,person
4844,4013010102,60,2,203,1,1,3,3,9,9,2,2,2.01200023199e+12,person
4845,4013010102,61,1,803,1,1,3,3,9,9,1,1,2.01200023512e+12,person
4846,4013010102,61,2,803,1,1,3,3,10,10,2,2,2.01200023512e+12,person
4847,4013010102,62,1,206,1,1,3,3,9,9,2,2,2.01200023858e+12,person
4848,4013010102,62,2,206,1,1,1,1,7,7,2,2,2.01200023858e+12,person
4849,4013010102,62,3,206,1,1,1,1,7,7,2,2,2.01200023858e+12,person
4850,4013010102,63,1,803,1,1,1,1,7,7,1,1,2.01200024262e+12,person
4851,4013010102,63,2,803,1,1,1,1,7,7,2,2,2.01200024262e+12,person
4852,4013010102,64,1,807,1,1,1,1,7,7,1,1,2.01200024432e+12,person
4853,4013010102,64,2,807,1,1,3,3,7,7,2,2,2.01200024432e+12,person
4854,4013010102,65,1,204,1,1,1,1,8,8,2,2,2.01200024535e+12,person
4855,4013010102,65,2,204,1,1,1,1,8,8,1,1,2.01200024535e+12,person
4856,4013010102,66,1,700,1,1,3,3,8,8,1,1,2.01200024976e+12,person
4857,4013010102,66,2,700,1,1,3,3,8,8,2,2,2.01200024976e+12,person
4858,4013010102,67,1,126,1,1,3,3,8,8,1,1,2.01200024978e+12,person
4859,4013010102,68,1,209,1,1,1,1,8,8,1,1,2.01200025047e+12,person
4860,4013010102,68,2,209,1,1,3,3,8,8,2,2,2.01200025047e+12,person
4861,4013010102,69,1,106,1,1,1,1,6,6,2,2,2.01200025071e+12,person
4862,4013010102,69,2,106,1,1,1,1,6,6,1,1,2.01200025071e+12,person
4863,4013010102,69,3,106,1,1,4,4,1,1,1,1,2.01200025071e+12,person
4864,4013010102,69,4,106,1,1,4,4,1,1,1,1,2.01200025071e+12,person
4865,4013010102,70,1,204,1,1,3,3,8,8,2,2,2.01200025624e+12,person
4866,4013010102,70,2,204,1,1,1,1,9,9,1,1,2.01200025624e+12,person
4867,4013010102,71,1,112,1,1,1,1,10,10,1,1,2.01200025733e+12,person
4868,4013010102,71,2,112,1,1,3,3,9,9,2,2,2.01200025733e+12,person
4869,4013010102,72,1,112,1,1,1,1,10,10,1,1,2.01200025733e+12,person
4870,4013010102,72,2,112,1,1,3,3,9,9,2,2,2.01200025733e+12,person
4871,4013010102,73,1,700,1,1,3,3,8,8,1,1,2.01200026727e+12,person
4872,4013010102,73,2,700,1,1,3,3,8,8,2,2,2.01200026727e+12,person
4873,4013010102,74,1,107,1,1,3,3,7,7,1,1,2.01200027463e+12,person
4874,4013010102,74,2,107,1,1,1,1,8,8,2,2,2.01200027463e+12,person
4875,4013010102,74,3,107,1,1,1,1,3,3,1,1,2.01200027463e+12,person
4876,4013010102,75,1,803,1,1,3,3,9,9,2,2,2.01200027641e+12,person
4877,4013010102,75,2,803,1,1,3,3,9,9,1,1,2.01200027641e+12,person
4878,4013010102,76,1,202,1,1,1,1,8,8,1,1,2.012000277e+12,person
4879,4013010102,76,2,202,1,1,1,1,7,7,2,2,2.012000277e+12,person
4880,4013010102,77,1,102,1,1,3,3,9,9,1,1,2.01200027701e+12,person
4881,4013010102,77,2,102,1,1,3,3,9,9,2,2,2.01200027701e+12,person
4882,4013010102,78,1,208,1,1,3,3,9,9,2,2,2.01200028043e+12,person
4883,4013010102,79,1,209,1,1,3,3,9,9,2,2,2.01200028516e+12,person
4884,4013010102,79,2,209,1,1,3,3,9,9,1,1,2.01200028516e+12,person
4885,4013010102,79,3,209,1,1,1,1,6,6,1,1,2.01200028516e+12,person
4886,4013010102,80,1,105,1,1,3,3,9,9,1,1,2.0120002871e+12,person
4887,4013010102,80,2,105,1,1,3,3,9,9,2,2,2.0120002871e+12,person
4888,4013010102,81,1,126,1,1,3,3,7,7,1,1,2.01200029491e+12,person
4889,4013010102,81,2,126,1,1,3,3,7,7,2,2,2.01200029491e+12,person
4890,4013010102,81,3,126,1,1,3,3,4,4,2,2,2.01200029491e+12,person
4891,4013010102,82,1,103,1,1,1,1,7,7,1,1,2.01200029643e+12,person
4892,4013010102,82,2,103,1,1,1,1,6,6,2,2,2.01200029643e+12,person
4893,4013010102,83,1,803,1,1,1,1,8,8,2,2,2.01200029866e+12,person
4894,4013010102,83,2,803,1,1,1,1,8,8,1,1,2.01200029866e+12,person
4895,4013010102,84,1,129,1,1,1,1,6,6,1,1,2.01200031073e+12,person
4896,4013010102,84,2,129,1,1,1,1,6,6,2,2,2.01200031073e+12,person
4897,4013010102,84,3,129,1,1,4,4,2,2,2,2,2.01200031073e+12,person
4898,4013010102,84,4,129,1,1,4,4,2,2,2,2,2.01200031073e+12,person
4899,4013010102,85,1,108,1,1,1,1,8,8,1,1,2.01200031158e+12,person
4900,4013010102,86,1,100,1,1,3,3,9,9,1,1,2.01200033239e+12,person
4901,4013010102,86,2,100,1,1,1,1,8,8,2,2,2.01200033239e+12,person
4902,4013010102,87,1,107,1,1,3,3,9,9,2,2,2.01200033439e+12,person
4903,4013010102,88,1,130,1,1,3,3,9,9,1,1,2.01200033627e+12,person
4904,4013010102,88,2,130,1,1,3,3,9,9,2,2,2.01200033627e+12,person
4905,4013010102,89,1,204,1,1,1,1,8,8,1,1,2.01200033897e+12,person
4906,4013010102,89,2,204,1,1,3,3,8,8,2,2,2.01200033897e+12,person
4907,4013010102,90,1,110,1,1,3,3,8,8,2,2,2.01200034496e+12,person
4908,4013010102,90,2,110,1,1,1,1,8,8,1,1,2.01200034496e+12,person
4909,4013010102,91,1,300,1,1,3,3,8,8,2,2,2.01200034735e+12,person
4910,4013010102,92,1,101,1,1,3,3,7,7,2,2,2.0120003488e+12,person
4911,4013010102,92,2,101,1,1,3,3,9,9,1,1,2.0120003488e+12,person
4912,4013010102,93,1,122,1,1,3,3,9,9,1,1,2.01200035464e+12,person
4913,4013010102,93,2,122,1,1,3,3,9,9,2,2,2.01200035464e+12,person
4914,4013010102,94,1,113,1,1,1,1,7,7,2,2,2.01200035472e+12,person
4915,4013010102,94,2,113,1,1,3,3,9,9,1,1,2.01200035472e+12,person
4916,4013010102,95,1,110,1,1,1,1,9,9,1,1,2.01200035778e+12,person
4917,4013010102,95,2,110,1,1,3,3,9,9,2,2,2.01200035778e+12,person
4918,4013010102,96,1,130,1,1,3,3,9,9,2,2,2.01200036217e+12,person
4919,4013010102,97,1,101,1,1,1,1,9,9,1,1,2.01200037504e+12,person
4920,4013010102,97,2,101,1,1,1,1,9,9,2,2,2.01200037504e+12,person
4921,4013010102,97,3,101,1,1,3,3,6,6,2,2,2.01200037504e+12,person
4922,4013010102,98,1,203,1,1,1,1,8,8,1,1,2.01200038112e+12,person
4923,4013010102,98,2,203,1,1,1,1,7,7,2,2,2.01200038112e+12,person
4924,4013010102,99,1,100,1,1,3,3,10,10,2,2,2.01200038523e+12,person
4925,4013010102,99,2,100,1,1,3,3,8,8,1,1,2.01200038523e+12,person
4926,4013010102,100,1,111,1,1,3,3,10,10,1,1,2.01200038529e+12,person
4927,4013010102,100,2,111,1,1,3,3,9,9,2,2,2.01200038529e+12,person
4928,4013010102,101,1,129,1,1,3,3,8,8,1,1,2.01200038579e+12,person
4929,4013010102,101,2,129,1,1,1,1,8,8,2,2,2.01200038579e+12,person
4930,4013010102,102,1,104,1,1,1,1,9,9,2,2,2.01200039198e+12,person
4931,4013010102,102,2,104,1,1,1,1,7,7,1,1,2.01200039198e+12,person
4932,4013010102,102,3,104,1,1,3,3,6,6,2,2,2.01200039198e+12,person
4933,4013010102,103,1,805,1,1,3,3,6,6,2,2,2.01200039592e+12,person
4934,4013010102,104,1,129,1,1,1,1,7,7,1,1,2.0120004022e+12,person
4935,4013010102,104,2,129,1,1,3,3,7,7,2,2,2.0120004022e+12,person
4936,4013010102,105,1,128,1,1,1,1,8,8,1,1,2.01200040989e+12,person
4937,4013010102,105,2,128,1,1,1,1,8,8,2,2,2.01200040989e+12,person
4938,4013010102,106,1,121,1,1,1,1,7,7,2,2,2.01200041109e+12,person
4939,4013010102,106,2,121,1,1,1,1,8,8,1,1,2.01200041109e+12,person
4940,4013010102,107,1,110,1,1,1,1,7,7,1,1,2.01200041268e+12,person
4941,4013010102,107,2,110,1,1,3,3,7,7,2,2,2.01200041268e+12,person
4942,4013010102,108,1,134,1,1,2,2,8,8,1,1,2.01200041555e+12,person
4943,4013010102,108,2,134,1,1,3,3,8,8,2,2,2.01200041555e+12,person
4944,4013010102,109,1,104,1,1,3,3,10,10,2,2,2.01200041851e+12,person
4945,4013010102,109,2,104,1,1,3,3,10,10,1,1,2.01200041851e+12,person
4946,4013010102,110,1,106,1,1,1,1,9,9,2,2,2.01200043042e+12,person
4947,4013010102,111,1,807,1,1,1,1,9,9,1,1,2.01200043284e+12,person
4948,4013010102,111,2,807,1,1,1,1,8,8,2,2,2.01200043284e+12,person
4949,4013010102,112,1,132,1,1,1,1,7,7,1,1,2.01200043336e+12,person
4950,4013010102,112,2,132,1,1,1,1,8,8,2,2,2.01200043336e+12,person
4951,4013010102,113,1,805,1,1,3,3,7,7,2,2,2.01200043367e+12,person
4952,4013010102,113,2,805,1,1,3,3,8,8,1,1,2.01200043367e+12,person
4953,4013010102,114,1,100,1,1,3,3,8,8,1,1,2.01200043586e+12,person
4954,4013010102,114,2,100,1,1,3,3,8,8,2,2,2.01200043586e+12,person
4955,4013010102,115,1,113,1,1,1,1,8,8,2,2,2.01200043864e+12,person
4956,4013010102,115,2,113,1,1,3,3,8,8,1,1,2.01200043864e+12,person
4957,4013010102,116,1,126,1,1,1,1,9,9,1,1,2.0120004397e+12,person
4958,4013010102,116,2,126,1,1,1,1,8,8,2,2,2.0120004397e+12,person
4959,4013010102,116,3,126,1,1,3,3,6,6,1,1,2.0120004397e+12,person
4960,4013010102,117,1,107,1,1,3,3,9,9,1,1,2.01200044033e+12,person
4961,4013010102,117,2,107,1,1,3,3,9,9,2,2,2.01200044033e+12,person
4962,4013010102,118,1,107,1,1,3,3,9,9,1,1,2.01200044033e+12,person
4963,4013010102,118,2,107,1,1,3,3,9,9,2,2,2.01200044033e+12,person
4964,4013010102,119,1,101,1,1,3,3,8,8,1,1,2.01200044207e+12,person
4965,4013010102,119,2,101,1,1,1,1,8,8,2,2,2.01200044207e+12,person
4966,4013010102,120,1,203,1,1,1,1,7,7,1,1,2.01200044442e+12,person
4967,4013010102,120,2,203,1,1,1,1,4,4,1,1,2.01200044442e+12,person
4968,4013010102,121,1,205,1,1,1,1,7,7,1,1,2.0120004468e+12,person
4969,4013010102,121,2,205,1,1,1,1,7,7,2,2,2.0120004468e+12,person
4970,4013010102,122,1,112,1,1,3,3,9,9,1,1,2.01200045196e+12,person
4971,4013010102,122,2,112,1,1,3,3,9,9,2,2,2.01200045196e+12,person
4972,4013010102,123,1,129,1,1,3,3,8,8,1,1,2.01200045397e+12,person
4973,4013010102,123,2,129,1,1,1,1,8,8,2,2,2.01200045397e+12,person
4974,4013010102,124,1,111,1,1,3,3,10,10,1,1,2.01200046267e+12,person
4975,4013010102,124,2,111,1,1,3,3,10,10,2,2,2.01200046267e+12,person
4976,4013010102,125,1,300,1,1,3,3,9,9,1,1,2.01200046992e+12,person
4977,4013010102,125,2,300,1,1,1,1,8,8,2,2,2.01200046992e+12,person
4978,4013010102,126,1,204,1,1,1,1,8,8,1,1,2.01200047331e+12,person
4979,4013010102,126,2,204,1,1,3,3,8,8,2,2,2.01200047331e+12,person
4980,4013010102,127,1,101,1,1,3,3,9,9,1,1,2.01200047602e+12,person
4981,4013010102,127,2,101,1,1,3,3,9,9,2,2,2.01200047602e+12,person
4982,4013010102,128,1,108,1,1,1,1,8,8,2,2,2.01200047849e+12,person
4983,4013010102,128,2,108,1,1,3,3,9,9,1,1,2.01200047849e+12,person
4984,4013010102,129,1,104,1,1,3,3,8,8,2,2,2.01200048098e+12,person
4985,4013010102,129,2,104,1,1,3,3,9,9,1,1,2.01200048098e+12,person
4986,4013010102,130,1,100,1,1,1,1,8,8,1,1,2.01200048976e+12,person
4987,4013010102,130,2,100,1,1,3,3,7,7,2,2,2.01200048976e+12,person
4988,4013010102,130,3,100,1,1,1,1,5,5,2,2,2.01200048976e+12,person
4989,4013010102,131,1,700,1,1,3,3,10,10,1,1,2.0120004898e+12,person
4990,4013010102,131,2,700,1,1,3,3,9,9,2,2,2.0120004898e+12,person
4991,4013010102,132,1,102,1,1,3,3,10,10,1,1,2.01200049044e+12,person
4992,4013010102,132,2,102,1,1,1,1,9,9,2,2,2.01200049044e+12,person
4993,4013010102,133,1,105,1,1,3,3,9,9,1,1,2.01200049245e+12,person
4994,4013010102,133,2,105,1,1,3,3,9,9,2,2,2.01200049245e+12,person
4995,4013010102,134,1,130,1,1,3,3,9,9,1,1,2.01200049626e+12,person
4996,4013010102,134,2,130,1,1,3,3,9,9,2,2,2.01200049626e+12,person
4997,4013010102,135,1,400,1,1,3,3,9,9,2,2,2.01200049748e+12,person
4998,4013010102,135,2,400,1,1,3,3,9,9,1,1,2.01200049748e+12,person
4999,4013010102,136,1,103,1,1,3,3,8,8,1,1,2.01200050424e+12,person
5000,4013010102,136,2,103,1,1,3,3,9,9,2,2,2.01200050424e+12,person
5001,4013010102,137,1,202,1,1,1,1,6,6,2,2,2.01200051681e+12,person
5002,4013010102,137,2,202,1,1,1,1,7,7,1,1,2.01200051681e+12,person
5003,4013010102,137,3,202,1,1,4,4,2,2,1,1,2.01200051681e+12,person
5004,4013010102,138,1,121,1,1,3,3,9,9,1,1,2.0120005201e+12,person
5005,4013010102,139,1,500,1,1,1,1,7,7,2,2,2.01200052644e+12,person
5006,4013010102,140,1,111,1,1,3,3,9,9,1,1,2.01200053108e+12,person
5007,4013010102,140,2,111,1,1,3,3,8,8,2,2,2.01200053108e+12,person
5008,4013010102,141,1,300,1,1,3,3,9,9,1,1,2.01200053256e+12,person
5009,4013010102,141,2,300,1,1,1,1,9,9,2,2,2.01200053256e+12,person
5010,4013010102,142,1,300,1,1,3,3,9,9,1,1,2.01200053256e+12,person
5011,4013010102,142,2,300,1,1,1,1,9,9,2,2,2.01200053256e+12,person
5012,4013010102,143,1,300,1,1,3,3,9,9,1,1,2.01200053256e+12,person
5013,4013010102,143,2,300,1,1,1,1,9,9,2,2,2.01200053256e+12,person
5014,4013010102,144,1,103,1,1,1,1,7,7,1,1,2.01200053779e+12,person
5015,4013010102,144,2,103,1,1,1,1,8,8,2,2,2.01200053779e+12,person
5016,4013010102,144,3,103,1,1,1,1,3,3,1,1,2.01200053779e+12,person
5017,4013010102,145,1,132,1,1,3,3,9,9,2,2,2.01200054064e+12,person
5018,4013010102,145,2,132,1,1,1,1,8,8,1,1,2.01200054064e+12,person
5019,4013010102,146,1,132,1,1,3,3,9,9,2,2,2.01200054064e+12,person
5020,4013010102,146,2,132,1,1,1,1,8,8,1,1,2.01200054064e+12,person
5021,4013010102,147,1,803,1,1,3,3,8,8,1,1,2.01200054443e+12,person
5022,4013010102,147,2,803,1,1,3,3,8,8,2,2,2.01200054443e+12,person
5023,4013010102,148,1,102,1,1,1,1,7,7,1,1,2.01200054451e+12,person
5024,4013010102,148,2,102,1,1,1,1,7,7,2,2,2.01200054451e+12,person
5025,4013010102,149,1,600,1,1,3,3,10,10,1,1,2.01200054703e+12,person
5026,4013010102,149,2,600,1,1,1,1,8,8,2,2,2.01200054703e+12,person
5027,4013010102,150,1,900,1,1,3,3,9,9,1,1,2.01200054916e+12,person
5028,4013010102,150,2,900,1,1,3,3,8,8,2,2,2.01200054916e+12,person
5029,4013010102,151,1,105,1,1,3,3,9,9,1,1,2.01200055363e+12,person
5030,4013010102,151,2,105,1,1,3,3,9,9,2,2,2.01200055363e+12,person
5031,4013010102,152,1,125,1,1,3,3,10,10,1,1,2.01200055723e+12,person
5032,4013010102,152,2,125,1,1,3,3,8,8,1,1,2.01200055723e+12,person
5033,4013010102,152,3,125,1,1,3,3,8,8,2,2,2.01200055723e+12,person
5034,4013010102,153,1,107,1,1,1,1,7,7,1,1,2.01200056752e+12,person
5035,4013010102,153,2,107,1,1,3,3,7,7,2,2,2.01200056752e+12,person
5036,4013010102,154,1,128,1,1,1,1,8,8,1,1,2.01200058285e+12,person
5037,4013010102,154,2,128,1,1,2,2,7,7,2,2,2.01200058285e+12,person
5038,4013010102,154,3,128,1,1,3,3,4,4,1,1,2.01200058285e+12,person
5039,4013010102,154,4,128,1,1,4,4,2,2,1,1,2.01200058285e+12,person
5040,4013010102,155,1,134,1,1,3,3,9,9,1,1,2.01200058757e+12,person
5041,4013010102,155,2,134,1,1,3,3,9,9,2,2,2.01200058757e+12,person
5042,4013010102,156,1,113,1,1,3,3,9,9,1,1,2.01200059058e+12,person
5043,4013010102,156,2,113,1,1,1,1,8,8,2,2,2.01200059058e+12,person
5044,4013010102,157,1,117,1,1,1,1,7,7,2,2,2.01200059059e+12,person
5045,4013010102,157,2,117,1,1,1,1,7,7,1,1,2.01200059059e+12,person
5046,4013010102,158,1,131,1,1,3,3,9,9,2,2,2.01200059089e+12,person
