unique_person_id,hid,geo,unique_id_in_geo,pid,sample_geo,ptotals,empl,page,psex,rptotals,rempl,rpage,rpsex,entity
5316,1017308,4013010102,314,1,107,1,1,5,2,1,1,5,2,person
5317,1017308,4013010102,314,2,107,1,1,6,1,1,1,6,1,person
5318,1017325,4013010102,315,1,805,1,3,10,1,1,3,10,1,person
5319,1017325,4013010102,315,2,805,1,3,10,2,1,3,10,2,person
5320,1017371,4013010102,316,1,600,1,3,9,1,1,3,9,1,person
5321,1017371,4013010102,316,2,600,1,3,9,2,1,3,9,2,person
5322,1017381,4013010102,317,1,120,1,1,6,1,1,1,6,1,person
5323,1017381,4013010102,317,2,120,1,4,2,2,1,4,2,2,person
5324,1017408,4013010102,318,1,800,1,1,7,1,1,1,7,1,person
5325,1017408,4013010102,318,2,800,1,3,7,2,1,3,7,2,person
5326,1017450,4013010102,319,1,124,1,1,8,1,1,1,8,1,person
5327,1017450,4013010102,319,2,124,1,3,6,2,1,3,6,2,person
5328,1017450,4013010102,319,3,124,1,4,1,1,1,4,1,1,person
5329,1017450,4013010102,319,4,124,1,4,1,1,1,4,1,1,person
5330,1017480,4013010102,320,1,500,1,1,7,2,1,1,7,2,person
5331,1017480,4013010102,320,2,500,1,1,8,1,1,1,8,1,person
5332,1017504,4013010102,321,1,104,1,1,7,2,1,1,7,2,person
5333,1017504,4013010102,321,2,104,1,3,3,1,1,3,3,1,person
5334,1017585,4013010102,322,1,105,1,1,7,2,1,1,7,2,person
5335,1017585,4013010102,322,2,105,1,1,8,1,1,1,8,1,person
5336,1017642,4013010102,323,1,700,1,3,6,2,1,3,6,2,person
5337,1017642,4013010102,323,2,700,1,4,2,1,1,4,2,1,person
5338,1017653,4013010102,324,1,201,1,3,9,1,1,3,9,1,person
5339,1017653,4013010102,324,2,201,1,3,8,2,1,3,8,2,person
5340,1017750,4013010102,325,1,112,1,3,10,2,1,3,10,2,person
5341,1017750,4013010102,325,2,112,1,3,10,1,1,3,10,1,person
5342,1017769,4013010102,326,1,127,1,1,8,1,1,1,8,1,person
5343,1017769,4013010102,326,2,127,1,3,9,2,1,3,9,2,person
5344,1017811,4013010102,327,1,107,1,1,7,1,1,1,7,1,person
5345,1017811,4013010102,327,2,107,1,3,7,2,1,3,7,2,person
5346,1017901,4013010102,328,1,300,1,3,8,2,1,3,8,2,person
5347,1017901,4013010102,328,2,300,1,3,8,1,1,3,8,1,person
5348,1017918,4013010102,329,1,209,1,3,10,1,1,3,10,1,person
5349,1017918,4013010102,329,2,209,1,3,9,2,1,3,9,2,person
5350,1017920,4013010102,330,1,106,1,2,9,1,1,2,9,1,person
5351,1017920,4013010102,330,2,106,1,3,9,2,1,3,9,2,person
5352,1018006,4013010102,331,1,500,1,1,8,1,1,1,8,1,person
5353,1018014,4013010102,332,1,112,1,3,8,1,1,3,8,1,person
5354,1018014,4013010102,332,2,112,1,1,7,2,1,1,7,2,person
5355,1018037,4013010102,333,1,202,1,3,9,1,1,3,9,1,person
5356,1018037,4013010102,333,2,202,1,3,9,2,1,3,9,2,person
5357,1018040,4013010102,334,1,109,1,3,8,1,1,3,8,1,person
5358,1018040,4013010102,334,2,109,1,3,8,2,1,3,8,2,person
5359,1018308,4013010102,335,1,400,1,3,8,1,1,3,8,1,person
5360,1018308,4013010102,335,2,400,1,3,7,2,1,3,7,2,person
5361,1018384,4013010102,336,1,104,1,3,8,2,1,3,8,2,person
5362,1018384,4013010102,336,2,104,1,1,8,1,1,1,8,1,person
5363,1018396,4013010102,337,1,114,1,3,10,1,1,3,10,1,person
5364,1018396,4013010102,337,2,114,1,3,10,2,1,3,10,2,person
5365,1018417,4013010102,338,1,128,1,1,8,2,1,1,8,2,person
5366,1018417,4013010102,338,2,128,1,1,8,1,1,1,8,1,person
5367,1018445,4013010102,339,1,800,1,3,8,2,1,3,8,2,person
5368,1018445,4013010102,339,2,800,1,3,8,1,1,3,8,1,person
5369,1018644,4013010102,340,1,201,1,3,9,2,1,3,9,2,person
5370,1018644,4013010102,340,2,201,1,3,9,1,1,3,9,1,person
5371,1018706,4013010102,341,1,123,1,1,8,1,1,1,8,1,person
5372,1018706,4013010102,341,2,123,1,3,8,2,1,3,8,2,person
5373,1018768,4013010102,342,1,203,1,3,9,1,1,3,9,1,person
5374,1018768,4013010102,342,2,203,1,3,9,2,1,3,9,2,person
5375,1018917,4013010102,343,1,112,1,1,9,1,1,1,9,1,person
5376,1018917,4013010102,343,2,112,1,3,9,2,1,3,9,2,person
5377,1018986,4013010102,344,1,126,1,3,10,2,1,3,10,2,person
5378,1018986,4013010102,344,2,126,1,3,10,1,1,3,10,1,person
5379,1019043,4013010102,345,1,111,1,1,8,1,1,1,8,1,person
5380,1019043,4013010102,345,2,111,1,1,8,2,1,1,8,2,person
5381,1019135,4013010102,346,1,201,1,3,8,1,1,3,8,1,person
5382,1019135,4013010102,346,2,201,1,1,8,2,1,1,8,2,person
5383,1019146,4013010102,347,1,119,1,3,9,1,1,3,9,1,person
5384,1019146,4013010102,347,2,119,1,3,9,2,1,3,9,2,person
5385,1019250,4013010102,348,1,400,1,3,10,2,1,3,10,2,person
5386,1019461,4013010102,349,1,500,1,3,9,1,1,3,9,1,person
5387,1019461,4013010102,349,2,500,1,3,9,2,1,3,9,2,person
5388,1019538,4013010102,350,1,900,1,3,8,1,1,3,8,1,person
5389,1019538,4013010102,350,2,900,1,3,8,2,1,3,8,2,person
5390,1019546,4013010102,351,1,900,1,2,9,1,1,2,9,1,person
5391,1019546,4013010102,351,2,900,1,3,9,2,1,3,9,2,person
5392,1019606,4013010102,352,1,116,1,3,10,2,1,3,10,2,person
5393,1019606,4013010102,352,2,116,1,1,7,2,1,1,7,2,person
5394,1019606,4013010102,352,3,116,1,3,7,1,1,3,7,1,person
5395,1019622,4013010102,353,1,202,1,1,8,2,1,1,8,2,person
5396,1019622,4013010102,353,2,202,1,1,7,1,1,1,7,1,person
5397,1019631,4013010102,354,1,130,1,3,9,1,1,3,9,1,person
5398,1019631,4013010102,354,2,130,1,3,9,2,1,3,9,2,person
5399,1019804,4013010102,355,1,117,1,3,9,1,1,3,9,1,person
5400,1019804,4013010102,355,2,117,1,3,10,2,1,3,10,2,person
5401,1019825,4013010102,356,1,130,1,3,9,1,1,3,9,1,person
5402,1019899,4013010102,357,1,117,1,3,9,1,1,3,9,1,person
5403,1019899,4013010102,357,2,117,1,3,9,2,1,3,9,2,person
5404,1019947,4013010102,358,1,500,1,3,9,1,1,3,9,1,person
5405,1019947,4013010102,358,2,500,1,1,9,2,1,1,9,2,person
5406,1019947,4013010102,359,1,500,1,3,9,1,1,3,9,1,person
5407,1019947,4013010102,359,2,500,1,1,9,2,1,1,9,2,person
5408,1019958,4013010102,360,1,127,1,3,10,1,1,3,10,1,person
5409,1019958,4013010102,360,2,127,1,3,10,2,1,3,10,2,person
5410,1020070,4013010102,361,1,118,1,3,8,2,1,3,8,2,person
5411,1020070,4013010102,361,2,118,1,3,7,1,1,3,7,1,person
5412,1020099,4013010102,362,1,400,1,3,8,1,1,3,8,1,person
5413,1020099,4013010102,362,2,400,1,1,9,2,1,1,9,2,person
5414,1020203,4013010102,363,1,107,1,3,9,1,1,3,9,1,person
5415,1020203,4013010102,363,2,107,1,3,9,2,1,3,9,2,person
5416,1020400,4013010102,364,1,300,1,3,7,2,1,3,7,2,person
5417,1020400,4013010102,364,2,300,1,1,7,1,1,1,7,1,person
5418,1020438,4013010102,365,1,107,1,3,9,1,1,3,9,1,person
5419,1020438,4013010102,365,2,107,1,3,9,2,1,3,9,2,person
5420,1020651,4013010102,366,1,110,1,1,9,1,1,1,9,1,person
5421,1020651,4013010102,366,2,110,1,1,7,2,1,1,7,2,person
5422,1020722,4013010102,367,1,112,1,1,8,1,1,1,8,1,person
5423,1020722,4013010102,367,2,112,1,1,7,2,1,1,7,2,person
5424,1020766,4013010102,368,1,111,1,1,7,1,1,1,7,1,person
5425,1020766,4013010102,368,2,111,1,3,3,1,1,3,3,1,person
5426,1020776,4013010102,369,1,110,1,3,9,2,1,3,9,2,person
5427,1020776,4013010102,369,2,110,1,3,8,1,1,3,8,1,person
5428,1020776,4013010102,370,1,110,1,3,9,2,1,3,9,2,person
5429,1020776,4013010102,370,2,110,1,3,8,1,1,3,8,1,person
5430,1020785,4013010102,371,1,110,1,3,8,1,1,3,8,1,person
5431,1020785,4013010102,371,2,110,1,1,8,2,1,1,8,2,person
5432,1020825,4013010102,372,1,111,1,1,8,2,1,1,8,2,person
5433,1020825,4013010102,372,2,111,1,1,8,1,1,1,8,1,person
5434,1020825,4013010102,372,3,111,1,3,7,2,1,3,7,2,person
5435,1020861,4013010102,373,1,400,1,1,8,2,1,1,8,2,person
5436,1020861,4013010102,373,2,400,1,3,8,1,1,3,8,1,person
5437,1020898,4013010102,374,1,116,1,1,7,2,1,1,7,2,person
5438,1020898,4013010102,374,2,116,1,3,3,1,1,3,3,1,person
5439,1020898,4013010102,374,3,116,1,3,3,1,1,3,3,1,person
5440,1020923,4013010102,375,1,201,1,3,8,2,1,3,8,2,person
5441,1020923,4013010102,375,2,201,1,1,8,1,1,1,8,1,person
5442,1020933,4013010102,376,1,300,1,3,9,1,1,3,9,1,person
5443,1020933,4013010102,376,2,300,1,3,7,2,1,3,7,2,person
5444,1020933,4013010102,376,3,300,1,3,3,1,1,3,3,1,person
5445,1020933,4013010102,376,4,300,1,3,3,1,1,3,3,1,person
5446,1020933,4013010102,376,5,300,1,4,2,2,1,4,2,2,person
5447,1020933,4013010102,376,6,300,1,4,2,2,1,4,2,2,person
5448,1020981,4013010102,377,1,700,1,3,9,2,1,3,9,2,person
5449,1020981,4013010102,377,2,700,1,3,10,1,1,3,10,1,person
5450,1020994,4013010102,378,1,117,1,1,7,1,1,1,7,1,person
5451,1021013,4013010102,379,1,101,1,1,7,1,1,1,7,1,person
5452,1021013,4013010102,379,2,101,1,3,7,2,1,3,7,2,person
5453,1021020,4013010102,380,1,132,1,3,8,1,1,3,8,1,person
5454,1021020,4013010102,380,2,132,1,3,9,2,1,3,9,2,person
5455,1021082,4013010102,381,1,700,1,3,9,1,1,3,9,1,person
5456,1021082,4013010102,381,2,700,1,3,10,2,1,3,10,2,person
5457,1021082,4013010102,382,1,700,1,3,9,1,1,3,9,1,person
5458,1021082,4013010102,382,2,700,1,3,10,2,1,3,10,2,person
5459,1021161,4013010102,383,1,112,1,1,10,1,1,1,10,1,person
5460,1021161,4013010102,383,2,112,1,3,10,2,1,3,10,2,person
5461,1021254,4013010102,384,1,101,1,3,8,2,1,3,8,2,person
5462,1021254,4013010102,384,2,101,1,3,9,1,1,3,9,1,person
5463,1021333,4013010102,385,1,130,1,3,8,2,1,3,8,2,person
5464,1021333,4013010102,385,2,130,1,3,9,1,1,3,9,1,person
5465,1021413,4013010102,386,1,102,1,1,7,1,1,1,7,1,person
5466,1021413,4013010102,386,2,102,1,3,7,2,1,3,7,2,person
5467,1021463,4013010102,387,1,103,1,1,7,1,1,1,7,1,person
5468,1021463,4013010102,387,2,103,1,1,8,1,1,1,8,1,person
5469,1021464,4013010102,388,1,600,1,3,10,2,1,3,10,2,person
5470,1021464,4013010102,388,2,600,1,3,9,1,1,3,9,1,person
5471,1021648,4013010102,389,1,116,1,1,8,1,1,1,8,1,person
5472,1021648,4013010102,389,2,116,1,1,8,2,1,1,8,2,person
5473,1021734,4013010102,390,1,100,1,1,9,2,1,1,9,2,person
5474,1021734,4013010102,390,2,100,1,1,8,2,1,1,8,2,person
5475,1021786,4013010102,391,1,204,1,3,9,1,1,3,9,1,person
5476,1021786,4013010102,391,2,204,1,3,8,2,1,3,8,2,person
5477,1021862,4013010102,392,1,500,1,3,7,1,1,3,7,1,person
5478,1022076,4013010102,393,1,102,1,1,9,1,1,1,9,1,person
5479,1022076,4013010102,393,2,102,1,3,9,2,1,3,9,2,person
5480,1022086,4013010102,394,1,500,1,1,6,2,1,1,6,2,person
5481,1022116,4013010102,395,1,203,1,3,9,2,1,3,9,2,person
5482,1022116,4013010102,395,2,203,1,3,9,1,1,3,9,1,person
5483,1022160,4013010102,396,1,300,1,1,7,2,1,1,7,2,person
5484,1022160,4013010102,396,2,300,1,3,3,2,1,3,3,2,person
5485,1022160,4013010102,396,3,300,1,4,1,1,1,4,1,1,person
5486,1022241,4013010102,397,1,204,1,3,9,2,1,3,9,2,person
5487,1022241,4013010102,397,2,204,1,3,9,1,1,3,9,1,person
5488,1022325,4013010102,398,1,122,1,3,8,1,1,3,8,1,person
5489,1022325,4013010102,398,2,122,1,3,4,1,1,3,4,1,person
5490,1022618,4013010102,399,1,101,1,1,7,1,1,1,7,1,person
5491,1022618,4013010102,399,2,101,1,3,3,2,1,3,3,2,person
5492,1022695,4013010102,400,1,400,1,3,9,1,1,3,9,1,person
5493,1022695,4013010102,400,2,400,1,3,9,2,1,3,9,2,person
5494,1022763,4013010102,401,1,105,1,3,9,1,1,3,9,1,person
5495,1022763,4013010102,401,2,105,1,3,9,2,1,3,9,2,person
5496,1022857,4013010102,402,1,203,1,1,8,1,1,1,8,1,person
5497,1022857,4013010102,402,2,203,1,1,8,2,1,1,8,2,person
5498,1022857,4013010102,402,3,203,1,3,3,1,1,3,3,1,person
5499,1023036,4013010102,403,1,112,1,3,9,1,1,3,9,1,person
5500,1023036,4013010102,403,2,112,1,3,9,2,1,3,9,2,person
5501,1023064,4013010102,404,1,205,1,3,9,1,1,3,9,1,person
5502,1023064,4013010102,404,2,205,1,3,9,2,1,3,9,2,person
5503,1023118,4013010102,405,1,202,1,1,6,1,1,1,6,1,person
5504,1023118,4013010102,405,2,202,1,1,7,2,1,1,7,2,person
5505,1023171,4013010102,406,1,115,1,1,8,2,1,1,8,2,person
5506,1023171,4013010102,406,2,115,1,3,8,1,1,3,8,1,person
5507,1023202,4013010102,407,1,117,1,3,9,2,1,3,9,2,person
5508,1023202,4013010102,407,2,117,1,1,9,1,1,1,9,1,person
5509,1023214,4013010102,408,1,900,1,3,6,2,1,3,6,2,person
5510,1023214,4013010102,408,2,900,1,1,7,1,1,1,7,1,person
5511,1023214,4013010102,408,3,900,1,1,4,2,1,1,4,2,person
5512,1023214,4013010102,408,4,900,1,1,3,2,1,1,3,2,person
5513,1023214,4013010102,408,5,900,1,4,2,1,1,4,2,1,person
5514,1023214,4013010102,408,6,900,1,4,2,1,1,4,2,1,person
5515,1023400,4013010102,409,1,203,1,3,9,1,1,3,9,1,person
5516,1023400,4013010102,409,2,203,1,1,8,1,1,1,8,1,person
5517,1023402,4013010102,410,1,101,1,1,8,1,1,1,8,1,person
5518,1023402,4013010102,410,2,101,1,1,7,2,1,1,7,2,person
5519,1023453,4013010102,411,1,206,1,3,8,2,1,3,8,2,person
5520,1023453,4013010102,411,2,206,1,3,5,1,1,3,5,1,person
5521,1023473,4013010102,412,1,100,1,1,7,1,1,1,7,1,person
5522,1023473,4013010102,412,2,100,1,1,8,2,1,1,8,2,person
5523,1023627,4013010102,413,1,500,1,3,9,1,1,3,9,1,person
5524,1023627,4013010102,413,2,500,1,1,9,2,1,1,9,2,person
5525,1023702,4013010102,414,1,805,1,3,9,2,1,3,9,2,person
5526,1023702,4013010102,414,2,805,1,3,9,1,1,3,9,1,person
5527,1023780,4013010102,415,1,128,1,1,8,1,1,1,8,1,person
5528,1023780,4013010102,415,2,128,1,3,8,2,1,3,8,2,person
5529,1024021,4013010102,416,1,102,1,1,9,1,1,1,9,1,person
5530,1024021,4013010102,416,2,102,1,3,8,2,1,3,8,2,person
5531,1024115,4013010102,417,1,105,1,1,8,2,1,1,8,2,person
5532,1024115,4013010102,417,2,105,1,1,8,1,1,1,8,1,person
5533,1024186,4013010102,418,1,110,1,1,8,2,1,1,8,2,person
5534,1024186,4013010102,418,2,110,1,1,8,1,1,1,8,1,person
5535,1024292,4013010102,419,1,112,1,1,7,1,1,1,7,1,person
5536,1024292,4013010102,419,2,112,1,1,7,2,1,1,7,2,person
5537,1024292,4013010102,419,3,112,1,1,4,1,1,1,4,1,person
5538,1024435,4013010102,420,1,126,1,3,9,1,1,3,9,1,person
5539,1024435,4013010102,420,2,126,1,3,9,2,1,3,9,2,person
5540,1024435,4013010102,420,3,126,1,3,6,2,1,3,6,2,person
5541,1024435,4013010102,420,4,126,1,1,3,2,1,1,3,2,person
5542,1024435,4013010102,420,5,126,1,4,2,2,1,4,2,2,person
5543,1024435,4013010102,420,6,126,1,1,7,1,1,1,7,1,person
5544,1024455,4013010102,421,1,128,1,1,8,1,1,1,8,1,person
5545,1024455,4013010102,421,2,128,1,1,8,2,1,1,8,2,person
5546,1024484,4013010102,422,1,101,1,3,9,1,1,3,9,1,person
5547,1024484,4013010102,422,2,101,1,3,8,2,1,3,8,2,person
5548,1024690,4013010102,423,1,900,1,3,9,1,1,3,9,1,person
5549,1024690,4013010102,423,2,900,1,3,8,2,1,3,8,2,person
5550,1024733,4013010102,424,1,118,1,3,9,2,1,3,9,2,person
5551,1024733,4013010102,424,2,118,1,1,9,1,1,1,9,1,person
5552,1024772,4013010102,425,1,106,1,1,7,1,1,1,7,1,person
5553,1024782,4013010102,426,1,116,1,1,7,1,1,1,7,1,person
5554,1024782,4013010102,426,2,116,1,1,8,2,1,1,8,2,person
5555,1024807,4013010102,427,1,300,1,3,9,1,1,3,9,1,person
5556,1024807,4013010102,427,2,300,1,3,9,2,1,3,9,2,person
5557,1024959,4013010102,428,1,113,1,1,8,1,1,1,8,1,person
5558,1024959,4013010102,428,2,113,1,3,8,2,1,3,8,2,person
5559,1025029,4013010102,429,1,102,1,1,8,1,1,1,8,1,person
5560,1025029,4013010102,429,2,102,1,1,7,2,1,1,7,2,person
5561,1025260,4013010102,430,1,101,1,1,7,1,1,1,7,1,person
5562,1025260,4013010102,430,2,101,1,1,6,1,1,1,6,1,person
5563,1025264,4013010102,431,1,207,1,3,9,1,1,3,9,1,person
5564,1025264,4013010102,431,2,207,1,3,8,2,1,3,8,2,person
5565,1025264,4013010102,432,1,207,1,3,9,1,1,3,9,1,person
5566,1025264,4013010102,432,2,207,1,3,8,2,1,3,8,2,person
5567,1025320,4013010102,433,1,128,1,3,8,2,1,3,8,2,person
5568,1025320,4013010102,433,2,128,1,1,8,1,1,1,8,1,person
5569,1025332,4013010102,434,1,111,1,1,8,2,1,1,8,2,person
5570,1025332,4013010102,434,2,111,1,1,8,1,1,1,8,1,person
5571,1025430,4013010102,435,1,134,1,1,8,1,1,1,8,1,person
5572,1025430,4013010102,435,2,134,1,3,8,2,1,3,8,2,person
5573,1025623,4013010102,436,1,116,1,1,7,1,1,1,7,1,person
5574,1025623,4013010102,436,2,116,1,1,6,2,1,1,6,2,person
5575,1025627,4013010102,437,1,110,1,1,5,2,1,1,5,2,person
5576,1025627,4013010102,437,2,110,1,1,5,2,1,1,5,2,person
5577,1025627,4013010102,437,3,110,1,1,5,2,1,1,5,2,person
5578,1025645,4013010102,438,1,400,1,1,7,2,1,1,7,2,person
5579,1025645,4013010102,438,2,400,1,1,7,2,1,1,7,2,person
5580,1025910,4013010102,439,1,807,1,3,9,1,1,3,9,1,person
5581,1025910,4013010102,439,2,807,1,3,9,2,1,3,9,2,person
5582,1026004,4013010102,440,1,203,1,1,8,1,1,1,8,1,person
5583,1026004,4013010102,440,2,203,1,1,7,2,1,1,7,2,person
5584,1026019,4013010102,441,1,107,1,1,6,2,1,1,6,2,person
5585,1026019,4013010102,441,2,107,1,1,7,1,1,1,7,1,person
5586,1026019,4013010102,441,3,107,1,3,3,1,1,3,3,1,person
5587,1026046,4013010102,442,1,133,1,3,9,2,1,3,9,2,person
5588,1026046,4013010102,442,2,133,1,3,9,1,1,3,9,1,person
5589,1026193,4013010102,443,1,204,1,1,9,1,1,1,9,1,person
5590,1026193,4013010102,443,2,204,1,1,9,2,1,1,9,2,person
5591,1026255,4013010102,444,1,126,1,1,8,1,1,1,8,1,person
5592,1026255,4013010102,444,2,126,1,3,8,2,1,3,8,2,person
5593,1026270,4013010102,445,1,400,1,3,8,1,1,3,8,1,person
5594,1026270,4013010102,445,2,400,1,3,7,2,1,3,7,2,person
5595,1026270,4013010102,445,3,400,1,3,3,1,1,3,3,1,person
5596,1026270,4013010102,445,4,400,1,3,3,1,1,3,3,1,person
5597,1026362,4013010102,446,1,102,1,1,7,1,1,1,7,1,person
5598,1026362,4013010102,446,2,102,1,1,7,2,1,1,7,2,person
5599,1026362,4013010102,446,3,102,1,3,9,1,1,3,9,1,person
5600,1026362,4013010102,446,4,102,1,3,9,2,1,3,9,2,person
5601,1026455,4013010102,447,1,400,1,1,9,2,1,1,9,2,person
5602,1026455,4013010102,447,2,400,1,1,8,1,1,1,8,1,person
5603,1026583,4013010102,448,1,110,1,3,9,2,1,3,9,2,person
5604,1026583,4013010102,448,2,110,1,3,9,1,1,3,9,1,person
5605,1026652,4013010102,449,1,400,1,3,9,1,1,3,9,1,person
5606,1026652,4013010102,449,2,400,1,3,8,2,1,3,8,2,person
5607,1026716,4013010102,450,1,205,1,3,9,1,1,3,9,1,person
5608,1026716,4013010102,450,2,205,1,3,8,2,1,3,8,2,person
5609,1026763,4013010102,451,1,104,1,3,9,1,1,3,9,1,person
5610,1026763,4013010102,451,2,104,1,3,9,2,1,3,9,2,person
5611,1026908,4013010102,452,1,105,1,1,7,1,1,1,7,1,person
5612,1027034,4013010102,453,1,120,1,3,7,2,1,3,7,2,person
5613,1027034,4013010102,453,2,120,1,1,7,1,1,1,7,1,person
5614,1027034,4013010102,454,1,120,1,3,7,2,1,3,7,2,person
5615,1027034,4013010102,454,2,120,1,1,7,1,1,1,7,1,person
5616,1027034,4013010102,455,1,120,1,3,7,2,1,3,7,2,person
5617,1027034,4013010102,455,2,120,1,1,7,1,1,1,7,1,person
5618,1027077,4013010102,456,1,120,1,1,6,1,1,1,6,1,person
5619,1027077,4013010102,456,2,120,1,1,6,1,1,1,6,1,person
5620,1027120,4013010102,457,1,130,1,3,10,1,1,3,10,1,person
5621,1027120,4013010102,457,2,130,1,3,9,2,1,3,9,2,person
5622,1027344,4013010102,458,1,106,1,3,6,2,1,3,6,2,person
5623,1027344,4013010102,458,2,106,1,4,2,2,1,4,2,2,person
5624,1027349,4013010102,459,1,110,1,3,8,2,1,3,8,2,person
5625,1027349,4013010102,459,2,110,1,1,8,1,1,1,8,1,person
5626,1027403,4013010102,460,1,108,1,3,8,2,1,3,8,2,person
5627,1027403,4013010102,460,2,108,1,1,8,1,1,1,8,1,person
5628,1027514,4013010102,461,1,900,1,3,9,2,1,3,9,2,person
5629,1027514,4013010102,461,2,900,1,3,8,1,1,3,8,1,person
5630,1027551,4013010102,462,1,201,1,3,9,1,1,3,9,1,person
5631,1027551,4013010102,462,2,201,1,3,9,2,1,3,9,2,person
5632,1027659,4013010102,463,1,126,1,1,9,1,1,1,9,1,person
5633,1027659,4013010102,463,2,126,1,1,9,2,1,1,9,2,person
5634,1027700,4013010102,464,1,116,1,1,7,2,1,1,7,2,person
5635,1027700,4013010102,464,2,116,1,1,8,1,1,1,8,1,person
5636,1027819,4013010102,465,1,132,1,3,9,2,1,3,9,2,person
5637,1027819,4013010102,465,2,132,1,3,9,1,1,3,9,1,person
5638,1027819,4013010102,465,3,132,1,1,6,1,1,1,6,1,person
5639,1027837,4013010102,466,1,130,1,3,9,1,1,3,9,1,person
5640,1027837,4013010102,466,2,130,1,3,10,1,1,3,10,1,person
5641,1027838,4013010102,467,1,203,1,3,9,1,1,3,9,1,person
5642,1027838,4013010102,467,2,203,1,1,9,2,1,1,9,2,person
5643,1028025,4013010102,468,1,805,1,3,9,2,1,3,9,2,person
5644,1028025,4013010102,468,2,805,1,3,8,2,1,3,8,2,person
5645,1028050,4013010102,469,1,803,1,2,8,2,1,2,8,2,person
5646,1028050,4013010102,469,2,803,1,2,8,1,1,2,8,1,person
5647,1028119,4013010102,470,1,208,1,3,7,2,1,3,7,2,person
5648,1028175,4013010102,471,1,121,1,3,9,2,1,3,9,2,person
5649,1028175,4013010102,471,2,121,1,1,8,1,1,1,8,1,person
5650,1028259,4013010102,472,1,600,1,3,8,1,1,3,8,1,person
5651,1028259,4013010102,472,2,600,1,1,8,2,1,1,8,2,person
5652,1028288,4013010102,473,1,203,1,3,8,1,1,3,8,1,person
5653,1028288,4013010102,473,2,203,1,3,9,2,1,3,9,2,person
5654,1028404,4013010102,474,1,110,1,3,8,1,1,3,8,1,person
5655,1028404,4013010102,474,2,110,1,1,8,2,1,1,8,2,person
5656,1028464,4013010102,475,1,115,1,3,10,2,1,3,10,2,person
5657,1028464,4013010102,475,2,115,1,3,7,1,1,3,7,1,person
5658,1028519,4013010102,476,1,208,1,3,7,2,1,3,7,2,person
5659,1028519,4013010102,476,2,208,1,3,8,1,1,3,8,1,person
5660,1028652,4013010102,477,1,700,1,3,10,2,1,3,10,2,person
5661,1028652,4013010102,477,2,700,1,3,10,1,1,3,10,1,person
5662,1028652,4013010102,478,1,700,1,3,10,2,1,3,10,2,person
5663,1028652,4013010102,478,2,700,1,3,10,1,1,3,10,1,person
5664,1028808,4013010102,479,1,300,1,1,8,1,1,1,8,1,person
5665,1028808,4013010102,479,2,300,1,3,7,2,1,3,7,2,person
5666,1029054,4013010102,480,1,109,1,1,7,1,1,1,7,1,person
5667,1029054,4013010102,480,2,109,1,1,6,1,1,1,6,1,person
5668,1029097,4013010102,481,1,105,1,1,8,2,1,1,8,2,person
5669,1029097,4013010102,481,2,105,1,1,7,2,1,1,7,2,person
5670,1029097,4013010102,482,1,105,1,1,8,2,1,1,8,2,person
5671,1029097,4013010102,482,2,105,1,1,7,2,1,1,7,2,person
5672,1029146,4013010102,483,1,127,1,1,7,1,1,1,7,1,person
5673,1029194,4013010102,484,1,500,1,3,9,2,1,3,9,2,person
5674,1029194,4013010102,484,2,500,1,3,9,1,1,3,9,1,person
5675,1029288,4013010102,485,1,803,1,3,10,1,1,3,10,1,person
5676,1029288,4013010102,485,2,803,1,3,9,2,1,3,9,2,person
5677,1029299,4013010102,486,1,103,1,1,8,2,1,1,8,2,person
5678,1029299,4013010102,486,2,103,1,3,3,1,1,3,3,1,person
5679,1029363,4013010102,487,1,134,1,3,9,2,1,3,9,2,person
5680,1029363,4013010102,487,2,134,1,1,9,1,1,1,9,1,person
5681,1029392,4013010102,488,1,206,1,1,7,1,1,1,7,1,person
5682,1029392,4013010102,488,2,206,1,1,7,2,1,1,7,2,person
5683,1029414,4013010102,489,1,600,1,3,10,2,1,3,10,2,person
5684,1029414,4013010102,489,2,600,1,3,10,1,1,3,10,1,person
5685,1029516,4013010102,490,1,118,1,1,6,1,1,1,6,1,person
5686,1029516,4013010102,490,2,118,1,1,9,1,1,1,9,1,person
5687,1029532,4013010102,491,1,104,1,1,8,2,1,1,8,2,person
5688,1029532,4013010102,491,2,104,1,3,9,1,1,3,9,1,person
5689,1029564,4013010102,492,1,129,1,1,9,2,1,1,9,2,person
5690,1029564,4013010102,492,2,129,1,3,9,1,1,3,9,1,person
5691,1029596,4013010102,493,1,130,1,1,8,2,1,1,8,2,person
5692,1029596,4013010102,493,2,130,1,1,6,1,1,1,6,1,person
5693,1029648,4013010102,494,1,117,1,1,8,2,1,1,8,2,person
5694,1029648,4013010102,494,2,117,1,1,9,1,1,1,9,1,person
5695,1029663,4013010102,495,1,101,1,3,9,1,1,3,9,1,person
5696,1029663,4013010102,495,2,101,1,3,8,2,1,3,8,2,person
5697,1029663,4013010102,496,1,101,1,3,9,1,1,3,9,1,person
5698,1029663,4013010102,496,2,101,1,3,8,2,1,3,8,2,person
5699,1029680,4013010102,497,1,121,1,1,7,2,1,1,7,2,person
5700,1029680,4013010102,497,2,121,1,1,6,1,1,1,6,1,person
5701,1029701,4013010102,498,1,207,1,3,9,2,1,3,9,2,person
5702,1029701,4013010102,498,2,207,1,3,9,1,1,3,9,1,person
